timestamp,open,high,low,close,volume
2026-03-12 00:00:00-04:00,185.91,187.62,184.45,186.03,145280386
2026-03-13 00:00:00-04:00,184.05,184.94,181.75,183.14,155762663
2026-03-14 00:00:00-04:00,184.92,186.09,179.94,180.25,160988424
2026-03-17 00:00:00-04:00,182.97,188.88,181.41,183.22,217307380
2026-03-18 00:00:00-04:00,185.06,185.4,181.6804,181.94,182497757
2026-03-19 00:00:00-04:00,182.48,183.38,180.33,180.4,156683136
2026-03-20 00:00:00-04:00,178.01,179.98,175.785,178.56,170968527
2026-03-21 00:00:00-04:00,178.0,178.26,171.72,172.7,241323528
2026-03-24 00:00:00-04:00,177.255,178.37,174.76,175.64,182836294
2026-03-25 00:00:00-04:00,174.83,176.22,173.98,175.2,147667844
2026-03-26 00:00:00-04:00,177.1,181.22,176.85,178.68,162602054
2026-03-27 00:00:00-04:00,176.07,176.51,171.14,171.24,186152232
2026-03-28 00:00:00-04:00,170.0,170.97,167.01,167.52,196212684
2026-03-31 00:00:00-04:00,168.78,169.45,164.27,165.17,185626992
2026-04-01 00:00:00-04:00,166.97,174.62,166.96,174.4,226181298
2026-04-02 00:00:00-04:00,176.0,177.37,174.75,175.75,168132005
2026-04-03 00:00:00-04:00,172.18,177.49,171.37,177.39,143143157
2026-04-07 00:00:00-04:00,177.155,177.79,175.76,177.64,107564279
2026-04-08 00:00:00-04:00,175.725,178.23,173.66,178.1,132534902
2026-04-09 00:00:00-04:00,184.5,185.26,180.3,182.05,147732686
2026-04-10 00:00:00-04:00,181.84,184.08,180.62,183.91,116428523
2026-04-11 00:00:00-04:00,184.31,190.0,184.3,188.63,160459524
2026-04-14 00:00:00-04:00,186.03,189.66,185.74,189.31,133648180
2026-04-15 00:00:00-04:00,190.84,196.51,190.77,196.51,161307010
2026-04-16 00:00:00-04:00,196.54,200.4,195.74,198.87,185338388
2026-04-17 00:00:00-04:00,197.43,199.85,195.81,198.35,134010513
2026-04-18 00:00:00-04:00,199.9,201.7,199.27,201.68,160324416
2026-04-21 00:00:00-04:00,199.98,202.17,197.8397,202.06,119381387
2026-04-22 00:00:00-04:00,202.13,202.75,199.0,199.88,107945302
2026-04-23 00:00:00-04:00,200.99,202.5,199.0,202.5,107501042
2026-04-24 00:00:00-04:00,202.46,203.829,197.2206,199.64,113561830
2026-04-25 00:00:00-04:00,199.96,210.95,199.81,208.27,214134441
2026-04-28 00:00:00-04:00,209.645,216.825,207.38,216.61,187172421
2026-04-29 00:00:00-04:00,209.49,214.73,208.2,213.07,180275338
2026-04-30 00:00:00-04:00,212.7,212.72,207.5758,209.2701,123711820
2026-05-01 00:00:00-04:00,209.93,210.3,198.7,199.57,225239156
2026-05-02 00:00:00-04:00,201.28,203.0,197.12,198.45,128646996
2026-05-05 00:00:00-04:00,199.5,201.73,194.74,198.48,125368092
2026-05-06 00:00:00-04:00,199.3,200.24,196.03,196.5,113406620
2026-05-07 00:00:00-04:00,199.89,208.265,198.61,207.65,188362812
2026-05-08 00:00:00-04:00,208.34,214.2,206.5,211.5,168307873
2026-05-09 00:00:00-04:00,213.03,217.8,212.89,215.2,136421361
2026-05-12 00:00:00-04:00,214.035,222.3,213.89,219.44,160685774
2026-05-13 00:00:00-04:00,218.545,223.75,214.92,220.78,159176619
2026-05-14 00:00:00-04:00,224.93,227.84,221.5653,225.83,150405300
2026-05-15 00:00:00-04:00,229.85,236.54,229.3,235.74,180782857
2026-05-16 00:00:00-04:00,229.76,231.5,224.24,225.32,180977639
2026-05-19 00:00:00-04:00,229.87,230.0,218.37,222.32,146280796
2026-05-20 00:00:00-04:00,219.62,224.48,217.91,220.61,140948207
2026-05-21 00:00:00-04:00,223.18,226.13,220.495,223.47,184201587
2026-05-22 00:00:00-04:00,222.29,227.3999,217.93,219.51,203381760
2026-05-23 00:00:00-04:00,220.904,221.01,214.8,215.33,169275700
2026-05-27 00:00:00-04:00,216.54,218.18,212.0,214.86,187202576
2026-05-28 00:00:00-04:00,214.12,214.15,208.78,212.6,167601172
2026-05-29 00:00:00-04:00,211.275,215.5191,211.22,214.25,143996048
2026-05-30 00:00:00-04:00,214.575,217.8599,211.13,211.26,289410543
2026-06-02 00:00:00-04:00,215.73,224.87,215.7,224.36,212850685
2026-06-03 00:00:00-04:00,227.18,232.28,221.35,222.88,193362853
2026-06-04 00:00:00-04:00,221.72,222.82,214.51,214.75,160907001
2026-06-05 00:00:00-04:00,213.905,221.6,210.97,218.66,169022152
2026-06-06 00:00:00-04:00,214.53,214.87,204.33,205.1,219655331
2026-06-09 00:00:00-04:00,210.18,210.47,206.0,208.64,138372737
2026-06-09 13:29:07.580000-04:00,210.615,211.4,199.34,204.075,108468241
