timestamp,open,high,low,close,volume
2025-11-22 00:00:00-05:00,296.87,303.96,294.36,299.65,43670586
2025-11-25 00:00:00-05:00,311.01,319.8,309.4001,318.47,55311838
2025-11-26 00:00:00-05:00,326.8,328.67,317.8164,323.64,50899309
2025-11-27 00:00:00-05:00,320.78,324.99,317.2,320.28,29839577
2025-11-29 00:00:00-05:00,323.43,326.88,316.94,320.12,19695811
2025-12-02 00:00:00-05:00,317.475,319.63,313.98,315.12,28520587
2025-12-03 00:00:00-05:00,316.9,318.6,314.22,316.02,24668179
2025-12-04 00:00:00-05:00,316.03,322.04,314.28,320.62,32285099
2025-12-05 00:00:00-05:00,323.045,323.099,315.59,318.39,20831597
2025-12-06 00:00:00-05:00,320.0,323.83,319.98,322.09,15719851
2025-12-09 00:00:00-05:00,321.03,321.23,311.91,314.45,22006891
2025-12-10 00:00:00-05:00,313.1,318.7089,312.62,317.75,14151337
2025-12-11 00:00:00-05:00,316.62,321.87,315.4,321.0,22764499
2025-12-12 00:00:00-05:00,321.1,321.99,309.88,313.7,25912059
2025-12-13 00:00:00-05:00,314.795,316.14,306.96,310.52,21264787
2025-12-16 00:00:00-05:00,312.625,312.7,305.74,309.32,22028947
2025-12-17 00:00:00-05:00,306.0,311.845,303.83,307.73,21285166
2025-12-18 00:00:00-05:00,309.01,309.195,297.45,298.06,29120355
2025-12-19 00:00:00-05:00,303.06,305.26,300.63,303.75,21040496
2025-12-20 00:00:00-05:00,303.27,308.99,302.34,308.61,45234430
2025-12-23 00:00:00-05:00,311.225,311.7,306.59,311.33,14091373
2025-12-24 00:00:00-05:00,311.135,316.3,310.75,315.68,13961424
2025-12-25 00:00:00-05:00,316.15,316.29,313.32,315.67,6138155
2025-12-27 00:00:00-05:00,315.92,316.5599,313.72,314.96,6730944
2025-12-30 00:00:00-05:00,312.82,314.97,311.9,314.39,12317693
2025-12-31 00:00:00-05:00,313.41,317.7,313.25,314.55,11052495
2026-01-01 00:00:00-05:00,313.37,315.39,312.2,313.8,10821502
2026-01-03 00:00:00-05:00,317.59,322.9138,310.65,315.32,22043703
2026-01-06 00:00:00-05:00,317.695,319.25,315.249,317.32,19934019
2026-01-07 00:00:00-05:00,317.31,321.56,312.34,314.55,18989910
2026-01-08 00:00:00-05:00,314.57,326.465,314.5,322.47,24681825
2026-01-09 00:00:00-05:00,329.265,330.54,321.99,326.01,21789614
2026-01-10 00:00:00-05:00,327.49,331.48,326.25,329.14,17917732
2026-01-13 00:00:00-05:00,326.5,334.44,325.51,332.73,23893764
2026-01-14 00:00:00-05:00,335.28,341.2,334.35,336.43,24616700
2026-01-15 00:00:00-05:00,334.985,337.03,331.14,336.37,17839332
2026-01-16 00:00:00-05:00,338.055,338.13,331.29,333.16,16424864
2026-01-17 00:00:00-05:00,334.935,335.2399,328.17,330.34,21868624
2026-01-21 00:00:00-05:00,321.24,328.09,320.89,322.16,27169853
2026-01-22 00:00:00-05:00,321.095,332.725,319.5401,328.38,22791650
2026-01-23 00:00:00-05:00,334.265,335.21,328.88,330.84,19902110
2026-01-24 00:00:00-05:00,332.655,334.03,327.97,328.43,19110585
2026-01-27 00:00:00-05:00,328.2,336.3499,327.49,333.59,18502451
2026-01-28 00:00:00-05:00,335.63,338.215,333.75,335.0,16080924
2026-01-29 00:00:00-05:00,336.61,337.63,332.13,336.28,17538476
2026-01-30 00:00:00-05:00,340.35,342.29,326.72,338.66,24548303
2026-01-31 00:00:00-05:00,334.46,340.29,332.64,338.53,21740202
2026-02-03 00:00:00-05:00,336.55,345.165,336.01,344.9,22775218
2026-02-04 00:00:00-05:00,348.515,350.15,338.59,340.7,25786533
2026-02-05 00:00:00-05:00,343.755,344.25,329.37,333.34,36991086
2026-02-06 00:00:00-05:00,313.2,332.644,306.92,331.33,51842004
2026-02-07 00:00:00-05:00,327.35,330.64,320.15,323.11,33877014
2026-02-10 00:00:00-05:00,321.24,327.74,317.7,324.4,26103255
2026-02-11 00:00:00-05:00,320.91,321.63,314.66,318.63,25281932
2026-02-12 00:00:00-05:00,318.96,321.045,310.13,311.33,24008065
2026-02-13 00:00:00-05:00,312.35,316.48,308.15,309.37,28193962
2026-02-14 00:00:00-05:00,307.985,308.89,303.9,306.02,20235950
2026-02-18 00:00:00-05:00,300.64,304.89,296.9,302.82,23750758
2026-02-19 00:00:00-05:00,302.432,305.91,301.98,303.94,15847701
2026-02-20 00:00:00-05:00,302.52,306.03,300.67,303.56,13448627
2026-02-21 00:00:00-05:00,304.8,316.76,304.42,314.9,33663143
2026-02-24 00:00:00-05:00,319.14,319.455,309.99,311.69,17641176
2026-02-25 00:00:00-05:00,310.64,312.37,306.09,310.92,15040656
2026-02-26 00:00:00-05:00,312.12,313.66,309.36,313.03,20209083
2026-02-27 00:00:00-05:00,312.805,313.0,302.41,307.15,22379980
2026-02-28 00:00:00-05:00,303.94,312.08,303.5905,311.8,33389206
2026-03-03 00:00:00-05:00,302.965,308.14,301.06,306.2,21854368
2026-03-04 00:00:00-05:00,298.42,303.94,296.6994,303.56,20361131
2026-03-05 00:00:00-05:00,302.685,305.46,300.8,303.45,20015599
2026-03-06 00:00:00-05:00,303.2,303.37,298.07,300.91,22643883
2026-03-07 00:00:00-05:00,296.072,300.33,295.25,298.3,17598003
2026-03-10 00:00:00-04:00,294.135,306.5,293.93,306.01,19632738
2026-03-11 00:00:00-04:00,305.875,309.15,305.31,306.93,14386421
2026-03-12 00:00:00-04:00,306.3,311.069,305.84,308.42,13376677
2026-03-13 00:00:00-04:00,306.21,308.64,300.84,303.21,15610193
2026-03-14 00:00:00-04:00,306.655,307.26,299.7801,301.46,16857533
2026-03-17 00:00:00-04:00,303.6,305.57,301.81,304.42,14822047
2026-03-18 00:00:00-04:00,304.67,310.05,304.35,309.41,14423553
2026-03-19 00:00:00-04:00,307.905,310.75,305.545,306.3,13848428
2026-03-20 00:00:00-04:00,303.21,306.68,301.0,305.73,15399724
2026-03-21 00:00:00-04:00,304.07,304.37,296.75,298.79,34763531
2026-03-24 00:00:00-04:00,300.53,303.37,298.03,299.02,22204112
2026-03-25 00:00:00-04:00,296.21,297.1,288.855,289.2,27411194
2026-03-26 00:00:00-04:00,292.15,294.66,287.37,289.59,22343018
2026-03-27 00:00:00-04:00,286.19,286.515,279.05,280.74,29281207
2026-03-28 00:00:00-04:00,277.4,279.09,273.48,273.76,25703300
2026-03-31 00:00:00-04:00,275.44,276.26,271.535,273.14,22752315
2026-04-01 00:00:00-04:00,277.54,287.05,276.76,286.86,31625057
2026-04-02 00:00:00-04:00,289.98,297.985,289.47,294.9,24403551
2026-04-03 00:00:00-04:00,288.99,295.9,287.57,294.46,13433366
2026-04-07 00:00:00-04:00,294.7,298.425,293.79,297.66,10121741
2026-04-08 00:00:00-04:00,300.14,304.1,295.425,303.93,17317708
2026-04-09 00:00:00-04:00,317.83,319.39,312.705,314.74,20887530
2026-04-10 00:00:00-04:00,313.19,317.43,309.47,316.37,14606751
2026-04-11 00:00:00-04:00,318.225,319.5,314.54,315.72,11997647
2026-04-14 00:00:00-04:00,315.42,319.43,313.6901,319.21,12212807
2026-04-15 00:00:00-04:00,322.065,330.64,321.15,330.58,18557479
2026-04-16 00:00:00-04:00,330.56,335.0,328.66,334.47,15104096
2026-04-17 00:00:00-04:00,335.85,337.38,331.6501,332.77,13949592
2026-04-18 00:00:00-04:00,334.43,339.985,333.29,339.4,19683848
2026-04-21 00:00:00-04:00,338.56,339.16,334.63,335.4,12897265
2026-04-22 00:00:00-04:00,335.585,337.17,329.63,330.47,14623836
2026-04-23 00:00:00-04:00,334.885,338.03,332.96,337.73,12954245
2026-04-24 00:00:00-04:00,339.575,340.16,335.06,337.75,13442135
2026-04-25 00:00:00-04:00,337.72,343.69,334.05,342.32,18260862
2026-04-28 00:00:00-04:00,343.88,350.9,340.81,348.52,17443019
2026-04-29 00:00:00-04:00,346.92,349.9,344.28,347.54,18502342
2026-04-30 00:00:00-04:00,345.48,353.4,342.43,347.74,22232155
2026-05-01 00:00:00-04:00,371.255,382.63,363.09,381.94,44570523
2026-05-02 00:00:00-04:00,377.98,383.39,375.26,383.22,28047873
2026-05-05 00:00:00-04:00,382.32,384.18,376.77,379.64,18275044
2026-05-06 00:00:00-04:00,381.87,388.96,380.35,384.27,15432467
2026-05-07 00:00:00-04:00,389.59,396.38,387.1,394.99,23097346
2026-05-08 00:00:00-04:00,397.06,397.355,390.31,395.3,15153626
2026-05-09 00:00:00-04:00,394.27,398.37,393.67,397.05,13762461
2026-05-12 00:00:00-04:00,390.69,394.33,386.23,386.77,16314946
2026-05-13 00:00:00-04:00,385.0,386.44,379.72,383.82,17103932
2026-05-14 00:00:00-04:00,381.905,399.93,381.58,399.04,18160118
2026-05-15 00:00:00-04:00,393.79,399.104,392.728,397.17,13805371
2026-05-16 00:00:00-04:00,393.215,395.88,389.76,393.32,15801942
2026-05-19 00:00:00-04:00,392.125,404.47,390.9,393.11,18592786
2026-05-20 00:00:00-04:00,393.3,393.3627,383.0,384.9,25559382
2026-05-20 11:55:54.998000-04:00,385.04,390.6999,380.0,383.775,6594754
