timestamp,open,high,low,close,volume
2026-03-12 00:00:00-04:00,405.57,409.01,401.59,404.88,25512139
2026-03-13 00:00:00-04:00,404.63,406.12,401.71,401.86,27263886
2026-03-14 00:00:00-04:00,401.0,404.8,394.25,395.55,26848000
2026-03-17 00:00:00-04:00,398.07,400.63,394.79,399.95,27733721
2026-03-18 00:00:00-04:00,400.27,404.4,397.745,399.41,26228279
2026-03-19 00:00:00-04:00,397.125,398.0,391.0,391.79,25908484
2026-03-20 00:00:00-04:00,390.1,392.49,387.06,389.02,25138772
2026-03-21 00:00:00-04:00,386.79,387.0,380.12,381.87,50853154
2026-03-24 00:00:00-04:00,383.9,387.21,381.68,383.0,29680059
2026-03-25 00:00:00-04:00,382.36,382.47,371.85,372.74,42733625
2026-03-26 00:00:00-04:00,376.92,377.06,369.63,371.04,31181163
2026-03-27 00:00:00-04:00,370.815,374.7199,365.19,365.97,36836574
2026-03-28 00:00:00-04:00,361.9,362.45,356.51,356.77,37883400
2026-03-31 00:00:00-04:00,361.895,365.36,356.28,358.96,44797002
2026-04-01 00:00:00-04:00,364.55,372.9,363.07,370.17,45244365
2026-04-02 00:00:00-04:00,373.49,373.99,368.2,369.37,29417206
2026-04-03 00:00:00-04:00,367.205,373.64,364.15,373.46,24099067
2026-04-07 00:00:00-04:00,373.49,373.73,369.5014,372.88,16146572
2026-04-08 00:00:00-04:00,370.34,372.45,366.56,372.29,21443349
2026-04-09 00:00:00-04:00,384.98,385.0,371.41,374.33,33064818
2026-04-10 00:00:00-04:00,372.5,373.5,367.05,373.07,30435297
2026-04-11 00:00:00-04:00,372.98,375.64,370.03,370.87,28111128
2026-04-14 00:00:00-04:00,373.605,384.54,371.02,384.37,35745781
2026-04-15 00:00:00-04:00,387.915,394.69,386.52,393.11,37504486
2026-04-16 00:00:00-04:00,398.0,414.3699,396.73,411.22,45063389
2026-04-17 00:00:00-04:00,419.86,420.82,412.14,420.26,41642361
2026-04-18 00:00:00-04:00,424.82,431.58,420.69,422.79,48568190
2026-04-21 00:00:00-04:00,421.145,423.33,416.3,418.07,27582237
2026-04-22 00:00:00-04:00,420.24,427.18,417.2,424.16,32048495
2026-04-23 00:00:00-04:00,426.185,433.7,423.67,432.92,29378173
2026-04-24 00:00:00-04:00,419.885,423.66,411.4101,415.75,38307959
2026-04-25 00:00:00-04:00,416.97,424.95,415.8,424.62,27457404
2026-04-28 00:00:00-04:00,422.375,427.11,417.0701,424.82,30867303
2026-04-29 00:00:00-04:00,424.57,429.92,421.9,429.38,30438087
2026-04-30 00:00:00-04:00,424.575,426.82,420.29,424.66,38288291
2026-05-01 00:00:00-04:00,410.81,414.42,398.01,407.78,70909408
2026-05-02 00:00:00-04:00,412.8,417.11,410.435,414.44,31372361
2026-05-05 00:00:00-04:00,411.54,420.78,410.8,413.62,28066528
2026-05-06 00:00:00-04:00,415.32,416.7799,408.8,411.38,25700890
2026-05-07 00:00:00-04:00,408.0,418.4228,405.11,413.76,30285898
2026-05-08 00:00:00-04:00,420.11,427.98,418.76,420.77,34942445
2026-05-09 00:00:00-04:00,417.385,418.63,414.0,415.12,33383790
2026-05-12 00:00:00-04:00,407.87,412.69,405.5,412.66,35657943
2026-05-13 00:00:00-04:00,414.48,415.5,406.64,407.77,38594221
2026-05-14 00:00:00-04:00,403.2,406.31,401.03,405.21,29667073
2026-05-15 00:00:00-04:00,404.48,411.84,400.88,409.43,27077539
2026-05-16 00:00:00-04:00,414.27,428.17,412.91,421.92,50771160
2026-05-19 00:00:00-04:00,416.62,425.12,415.61,423.54,32564130
2026-05-20 00:00:00-04:00,429.9,432.7,416.49,417.42,33018678
2026-05-21 00:00:00-04:00,414.165,422.1,411.3001,421.06,27864016
2026-05-22 00:00:00-04:00,424.75,426.34,415.71,419.09,31393469
2026-05-23 00:00:00-04:00,419.535,424.4,416.33,418.57,22390344
2026-05-27 00:00:00-04:00,416.43,419.77,413.02,416.03,30398049
2026-05-28 00:00:00-04:00,411.01,415.94,409.58,412.67,28901479
2026-05-29 00:00:00-04:00,412.975,429.49,412.67,426.99,47250541
2026-05-30 00:00:00-04:00,432.545,450.33,432.36,450.24,79654376
2026-06-02 00:00:00-04:00,464.84,466.32,458.27,460.52,53628910
2026-06-03 00:00:00-04:00,446.88,453.5,440.43,441.29,37036801
2026-06-04 00:00:00-04:00,438.45,440.39,424.25,427.34,39037007
2026-06-05 00:00:00-04:00,435.81,436.15,426.41,428.05,26899511
2026-06-06 00:00:00-04:00,428.34,429.47,414.4,416.67,34782163
2026-06-09 00:00:00-04:00,414.14,417.1599,408.56,411.74,32086714
2026-06-09 13:29:09.531000-04:00,409.03,411.98,398.48,401.66,18861501
