timestamp,open,high,low,close,volume
2026-04-22 12:00:00-04:00,242.8,242.8,241.85,242.29,145900
2026-04-22 13:00:00-04:00,242.3,242.54,241.9,242.05,86200
2026-04-22 14:00:00-04:00,242.05,242.45,241.95,242.0,72900
2026-04-22 15:00:00-04:00,242.06,242.15,241.15,241.28,116300
2026-04-22 16:00:00-04:00,241.27,241.64,240.98,241.23,209500
2026-04-22 17:00:00-04:00,241.26,241.26,241.26,241.26,1527200
2026-04-23 10:00:00-04:00,237.82,239.73,237.75,239.62,679500
2026-04-23 11:00:00-04:00,239.62,240.13,238.87,239.98,140400
2026-04-23 12:00:00-04:00,239.99,240.1,239.63,239.99,78000
2026-04-23 13:00:00-04:00,239.98,240.55,239.93,240.24,70600
2026-04-23 14:00:00-04:00,240.26,240.26,237.7,239.0,172200
2026-04-23 15:00:00-04:00,239.01,239.83,238.82,239.45,90200
2026-04-23 16:00:00-04:00,239.49,239.85,239.28,239.53,203000
2026-04-23 17:00:00-04:00,239.56,239.56,239.56,239.56,1636000
2026-04-24 10:00:00-04:00,239.85,239.85,237.5,239.06,1656800
2026-04-24 11:00:00-04:00,239.04,239.4,238.64,239.37,161800
2026-04-24 12:00:00-04:00,239.37,241.03,239.34,240.8,213200
2026-04-24 13:00:00-04:00,240.8,241.0,239.92,240.35,139800
2026-04-24 14:00:00-04:00,240.35,240.58,239.99,240.43,72800
2026-04-24 15:00:00-04:00,240.37,240.48,240.1,240.27,56400
2026-04-24 16:00:00-04:00,240.25,240.51,239.59,239.66,141300
2026-04-24 17:00:00-04:00,239.83,239.83,239.83,239.83,2486800
2026-04-27 10:00:00-04:00,240.0,240.21,238.78,239.37,2786700
2026-04-27 11:00:00-04:00,239.34,240.35,239.18,240.2,105500
2026-04-27 12:00:00-04:00,240.15,240.4,239.79,239.99,79600
2026-04-27 13:00:00-04:00,239.99,240.0,239.48,239.65,55700
2026-04-27 14:00:00-04:00,239.65,239.66,238.96,239.03,46800
2026-04-27 15:00:00-04:00,239.07,239.32,238.89,239.27,46500
2026-04-27 16:00:00-04:00,239.25,240.82,239.25,240.81,162200
2026-04-27 17:00:00-04:00,240.77,240.77,240.77,240.77,1706400
2026-04-28 10:00:00-04:00,241.26,242.55,240.98,241.76,2659900
2026-04-28 11:00:00-04:00,241.75,242.35,241.3,242.33,172700
2026-04-28 12:00:00-04:00,242.35,242.76,242.29,242.69,123800
