timestamp,open,high,low,close,volume
2026-02-24 00:00:00-05:00,208.095,208.43,203.11,205.27,53581508
2026-02-25 00:00:00-05:00,205.47,210.36,203.25,208.56,41137162
2026-02-26 00:00:00-05:00,210.46,211.59,208.93,210.64,41346376
2026-02-27 00:00:00-05:00,210.73,211.05,205.345,207.92,47756765
2026-02-28 00:00:00-05:00,206.83,210.33,205.2,210.13,57422777
2026-03-03 00:00:00-05:00,204.55,209.73,203.46,208.265,46001010
2026-03-04 00:00:00-05:00,203.1,209.178,202.48,208.73,43184918
2026-03-05 00:00:00-05:00,210.47,217.54,210.15,216.82,54731101
2026-03-06 00:00:00-05:00,215.98,220.47,215.59,218.94,60943447
2026-03-07 00:00:00-05:00,214.99,217.32,212.53,213.21,51152716
2026-03-10 00:00:00-04:00,210.45,213.82,207.11,213.49,54642926
2026-03-11 00:00:00-04:00,214.19,215.65,212.43,214.33,35678834
2026-03-12 00:00:00-04:00,215.705,217.0,211.35,212.65,34199303
2026-03-13 00:00:00-04:00,210.39,211.71,208.15,209.53,44349501
2026-03-14 00:00:00-04:00,209.605,210.56,206.22,207.67,35662137
2026-03-17 00:00:00-04:00,208.35,212.724,207.445,211.74,42209316
2026-03-18 00:00:00-04:00,212.82,215.7,212.43,215.2,44969943
2026-03-19 00:00:00-04:00,213.925,215.1401,208.825,209.87,37846642
2026-03-20 00:00:00-04:00,207.06,209.12,206.05,208.76,36440622
2026-03-21 00:00:00-04:00,207.4,207.54,204.316,205.37,63694603
2026-03-24 00:00:00-04:00,209.79,212.8,209.51,210.14,44277356
2026-03-25 00:00:00-04:00,207.95,209.35,206.64,207.24,35351425
2026-03-26 00:00:00-04:00,211.56,213.07,209.9,211.71,36388791
2026-03-27 00:00:00-04:00,210.61,212.885,207.12,207.54,46745978
2026-03-28 00:00:00-04:00,206.455,206.6,199.14,199.34,56009763
2026-03-31 00:00:00-04:00,201.48,203.8,199.9802,200.95,46373797
2026-04-01 00:00:00-04:00,204.845,210.28,204.14,208.27,58470078
2026-04-02 00:00:00-04:00,210.435,213.58,208.19,210.57,45955394
2026-04-03 00:00:00-04:00,206.54,212.2125,204.9,209.77,31453039
2026-04-07 00:00:00-04:00,209.795,212.95,209.59,212.79,25385495
2026-04-08 00:00:00-04:00,211.24,213.97,209.075,213.77,28154557
2026-04-09 00:00:00-04:00,223.79,226.1,219.62,221.25,51092698
2026-04-10 00:00:00-04:00,225.232,233.8,223.27,233.65,65964171
2026-04-11 00:00:00-04:00,235.295,240.43,235.21,238.38,56912842
2026-04-14 00:00:00-04:00,237.45,240.0,235.75,239.89,42166150
2026-04-15 00:00:00-04:00,241.78,252.18,241.78,249.02,72685026
2026-04-16 00:00:00-04:00,249.25,250.44,247.2,248.5,43045160
2026-04-17 00:00:00-04:00,248.51,250.0,244.2,249.7,41895711
2026-04-18 00:00:00-04:00,254.985,256.18,250.11,250.56,52029291
2026-04-21 00:00:00-04:00,249.19,250.18,245.365,248.28,39463106
2026-04-22 00:00:00-04:00,255.09,255.09,249.1,249.91,42922398
2026-04-23 00:00:00-04:00,252.44,255.94,250.33,255.36,36065067
2026-04-24 00:00:00-04:00,255.39,258.79,253.07,255.08,39091394
2026-04-25 00:00:00-04:00,259.98,264.5,257.685,263.99,53777353
2026-04-28 00:00:00-04:00,263.46,264.15,260.34,261.12,44906840
2026-04-29 00:00:00-04:00,258.39,261.03,256.63,259.75,42204447
2026-04-30 00:00:00-04:00,257.99,265.91,257.7,263.15,72367910
2026-05-01 00:00:00-04:00,273.17,273.88,256.16,265.06,100974867
2026-05-02 00:00:00-04:00,265.58,273.315,262.74,268.26,50825229
2026-05-05 00:00:00-04:00,268.795,276.1,268.795,272.05,49083734
2026-05-06 00:00:00-04:00,276.075,278.56,272.38,273.55,41908124
2026-05-07 00:00:00-04:00,272.89,277.8,272.2076,274.99,44551955
2026-05-08 00:00:00-04:00,275.02,276.63,270.49,271.17,35892879
2026-05-09 00:00:00-04:00,271.63,274.0,269.95,272.68,34732681
2026-05-12 00:00:00-04:00,269.835,273.63,268.48,268.99,38176696
2026-05-13 00:00:00-04:00,266.71,267.65,262.63,265.82,36776221
2026-05-14 00:00:00-04:00,264.43,270.72,263.2,270.13,39670915
2026-05-15 00:00:00-04:00,269.15,270.7799,266.63,267.22,31338435
2026-05-16 00:00:00-04:00,262.5,264.355,260.8901,264.14,40770344
2026-05-19 00:00:00-04:00,263.865,268.85,262.53,264.86,33690787
2026-05-20 00:00:00-04:00,262.04,262.25,255.19,259.34,40340697
2026-05-21 00:00:00-04:00,260.05,265.58,259.533,265.01,34933152
2026-05-22 00:00:00-04:00,263.5,269.4899,261.37,268.46,36591743
2026-05-22 11:39:09.422000-04:00,268.655,269.785,267.48,269.09,9714019
