timestamp,open,high,low,close,volume
2026-05-11 05:00:00-04:00,426.33,426.79,424.37,424.93,165660
2026-05-11 06:00:00-04:00,425.0,425.45,422.75,422.9,53336
2026-05-11 07:00:00-04:00,422.84,424.6,422.55,424.44,36684
2026-05-11 08:00:00-04:00,424.5,426.4,424.44,424.99,133004
2026-05-11 09:00:00-04:00,424.85,429.42,422.9658,423.51,180727
2026-05-11 10:00:00-04:00,423.58,425.7,418.65,421.665,6369235
2026-05-11 11:00:00-04:00,421.665,422.7,416.8,422.62,8412408
2026-05-11 12:00:00-04:00,422.7,441.65,422.657003,437.62,15158363
2026-05-11 13:00:00-04:00,437.63,443.36,436.26,440.56,7859459
2026-05-11 14:00:00-04:00,440.53,443.5,437.8001,442.355,5097254
2026-05-11 15:00:00-04:00,442.3001,447.58,442.3001,444.63,7986914
2026-05-11 16:00:00-04:00,444.63,449.16,442.43,445.065,8654071
2026-05-11 17:00:00-04:00,445.03,445.5,444.06,444.93,3851047
2026-05-11 18:00:00-04:00,444.95,445.0,443.33,443.34,66810
2026-05-11 19:00:00-04:00,443.33,444.46,443.33,443.6144,75269
2026-05-11 20:00:00-04:00,443.61,444.4,443.5,444.1974,97061
2026-05-11 21:00:00-04:00,444.1974,444.1974,444.1974,444.1974,1311
2026-05-12 05:00:00-04:00,437.84,439.77,436.36,438.74,183369
2026-05-12 06:00:00-04:00,438.62,441.69,438.0,440.75,41165
2026-05-12 07:00:00-04:00,440.54,441.1655,438.82,439.68,35654
2026-05-12 08:00:00-04:00,439.7,440.33,438.0,439.68,151749
2026-05-12 09:00:00-04:00,439.68,441.35,437.45,439.67,229200
2026-05-12 10:00:00-04:00,439.71,447.8,436.53,437.03,8973375
2026-05-12 11:00:00-04:00,437.04,439.43,430.3401,430.745,8661993
2026-05-12 12:00:00-04:00,430.71,432.4099,424.6,425.1299,7366722
2026-05-12 13:00:00-04:00,425.13,428.2,422.26,423.01,5024098
2026-05-12 14:00:00-04:00,423.03,428.65,422.99,427.7299,5220157
2026-05-12 15:00:00-04:00,427.62,431.92,427.5601,429.68,4347525
2026-05-12 16:00:00-04:00,429.75,435.79,429.68,433.47,6615219
2026-05-12 17:00:00-04:00,433.47,433.47,431.01,432.37,3597347
2026-05-12 18:00:00-04:00,432.1,432.7,431.52,432.35,44089
2026-05-12 19:00:00-04:00,432.28,433.45,432.14,432.2,50062
2026-05-12 20:00:00-04:00,432.27,432.38,430.2,430.3145,86824
2026-05-12 21:00:00-04:00,430.3145,430.3145,430.3145,430.3145,150
2026-05-13 05:00:00-04:00,436.0,439.35,434.281,438.35,188172
2026-05-13 06:00:00-04:00,438.25,438.6,436.95,438.36,36529
2026-05-13 07:00:00-04:00,438.36,438.62,437.15,437.93,31506
2026-05-13 08:00:00-04:00,437.81,440.19,437.436,438.0999,197279
2026-05-13 09:00:00-04:00,438.0996,439.03,432.35,434.565,274816
2026-05-13 10:00:00-04:00,434.48,439.7986,430.21,433.64,5520817
2026-05-13 11:00:00-04:00,433.595,448.48,433.52,447.65,12937267
2026-05-13 12:00:00-04:00,447.665,453.4,446.3501,447.17,11424117
2026-05-13 13:00:00-04:00,447.17,452.3,446.6,448.56,6239575
2026-05-13 14:00:00-04:00,448.59,450.37,446.92,447.01,3659133
2026-05-13 15:00:00-04:00,447.08,451.38,445.6,445.74,5296668
2026-05-13 16:00:00-04:00,445.74,448.35,443.5,445.18,6058277
2026-05-13 17:00:00-04:00,445.185,446.8347,445.11,446.13,2849579
2026-05-13 18:00:00-04:00,446.15,447.28,445.65,447.04,79522
2026-05-13 19:00:00-04:00,447.1566,448.0,446.5,447.77,91167
2026-05-13 20:00:00-04:00,447.74,448.87,447.5,448.1986,125006
2026-05-14 05:00:00-04:00,449.0,449.48,444.31,448.365,186132
2026-05-14 06:00:00-04:00,448.5,448.67,446.23,447.8,38275
2026-05-14 07:00:00-04:00,447.4,448.85,447.1835,448.46,22953
2026-05-14 08:00:00-04:00,448.47,452.0,448.2,450.57,257477
2026-05-14 09:00:00-04:00,450.6394,450.6394,448.45,448.5,166985
2026-05-14 10:00:00-04:00,448.45,449.75,442.02,442.7,6060461
2026-05-14 11:00:00-04:00,442.57,446.64,441.16,444.3819,7689507
2026-05-14 12:00:00-04:00,444.4399,450.1299,444.0601,448.725,5736931
2026-05-14 13:00:00-04:00,448.725,451.98,446.11,447.6578,5515208
2026-05-14 14:00:00-04:00,447.7,448.0,443.6,446.72,3890159
2026-05-14 15:00:00-04:00,446.72,446.72,443.43,445.0,2912965
2026-05-14 16:00:00-04:00,444.98,445.93,442.53,443.295,3361489
2026-05-14 17:00:00-04:00,443.295,443.75,442.01,442.7501,1934992
